"postDate";"postTime";"post_content";"signature_content";"username";"userlink";"usertitle";"userrank";"user_joindate";"user_location";"user_NumberOfPosts"
"05-12-2013";" 04:49 PM";"Those are still pretty small numbers but the PSA doubling time appears troubling. I would retest in 1 month or so to see it it continues to rise.
You might be looking at salvage radiation. Anyway, good luck.";"DOB Sept. 1947. Prostate cancer Gleason 7 (3+4), PSA 5 in Oct 2010. Cryoablation Jan. 2011. Had some complications.
Experienced nocturia, irritable bladder summer 2011. ""Agent Orange""compensation from VA Oct 2011.
PSA: .05 01/26/2012, .06 6/26/2012, .04 12/24/2012, .04 6/26/13, .05 1/27/14, .05 10/21/14, .04 10/15
I am eating vegan mostly plus a little fish. Take some supplements.
(Any advice given is the personal opinion of a layman and is not intended to replace the advice of a health professional.)";"lancepeace";"http://www.cancerforums.net/members/24104-lancepeace";"";"Top User";"Mar 2012";"Not Found";"10"
"05-12-2013";" 07:54 PM";"I'm pretty sure Dr. Myers would say you don't have enough PSA numbers to establish a trend. How will you feel if your next PSA is .04? Correct....all this worry will be for nothing. I wouldn't read too much into the ""jump"" from .02 to .06 right now.

mkane09";"PSA 6.48, biopsy Gleason 3+4, robotic prostatectomy 9/17/08, pathology Gleason 4+5, pathologic stage T2c, positive margins, SRT completed May 22, 2009. 1st post-radiation PSA, 8-4-09, <0.06. 2nd post-radiation PSA 12-22-09 <0.06. PSA, July 23, 2010: <0.06. PSA, January 10, 2012: 13.90. Re-test, February 6, 2012: 16.47. April 6, 2012: 25.6. PSA, May 2, 2012: 37.74. PSA, May 27, 2012: 37.4. PSA, June 17, 2012: 51. PSA, Sept 27, 2012: 110.24. PSA, January 28, 155. May, 2013, Well, you get the idea...";"mkane09";"http://www.cancerforums.net/members/13703-mkane09";"";"Senior User";"Mar 2012";"Not Found";"10"
"05-13-2013";" 01:46 AM";"Appreciated. Will hope for the drop to .04. Thx!";"";"Old Bridge";"http://www.cancerforums.net/members/30101-Old-Bridge";"Newbie";"Regular User";"Mar 2012";"Not Found";"10"
"05-13-2013";" 11:05 PM";"Yes, Old Bridge, we all do that: Prepare for the worst and hope for the best. .06 is still a very small number and could very well be a measurement error. It is also not unusual you have some tiny amount of benign cells left behind as one of the early posts on this forum discussed some time back. But, it is prudent to keep an eye on it regularly.

In the mean time arm yourself with some knowledge of what options you have in case it keeps going up. This is a life time watch for us all. Watching our PSA on a regularly basis is something we all do for the rest of our life.";"PCa Dx 2010 at 65. PSA increased from 2.5 in 2000 to 10.7 in 2010. Four biopsies in 6 years. Final biopsy in 2010: 1 of 12 cores 5% cancer, G6
CT, bone scans & MRI all negative
Da Vinci 8/10; nerve sparing, catheter out in 7 days; no incontinence, no ED
Post Op Pathology pT2N0Mx: organ confined; negative margins; lymph nodes & seminal vesicle not involved but PNI present; cancer extensive within prostate, multifocal G 3+3 and tertiary G 4
Infected lymphocele diagnosed and treated in 2014, 4 yrs after RALP
PSA <.1 for the past 6 years.";"newporter";"http://www.cancerforums.net/members/21257-newporter";"";"Top User";"Mar 2012";"Not Found";"10"
"05-15-2013";" 12:16 AM";"Hi - so met with Urologist today and he immediately scheduled me appointments with Medical and Radiation Oncologists. He is also doing another PSA, but with positive margins and a rising PSA we are assuming that the trend is not good. We meet again in a few weeks to review PSA and advice of these Oncologists.

Looks like a new round of bone scans and MRI and then SRT.

Will keep everyone posted";"";"Old Bridge";"http://www.cancerforums.net/members/30101-Old-Bridge";"Newbie";"Regular User";"Mar 2012";"Not Found";"10"
"05-15-2013";" 12:40 AM";"I'm new to all this. Are machines that accurate that they can tell .02 from .04 or what ever. Is it an instrument that shoots out these values or is a tech involved in calculating numbers.";"";"35coupe";"http://www.cancerforums.net/members/98803-35coupe";"";"Experienced User";"Mar 2012";"Not Found";"10"
"05-15-2013";" 01:37 AM";"Hi -- I do know that it is very important to stick with one lab, since there can variations between different labs. These #'s can fluctuate, but if you see three successive increases that is usually where a pattern becomes interesting. in my case I was below .02. then .02 and now .06. Trend, all done at same lab, suggests a problem.

I, like many others here on this forum I am sure, feel deflated on getting this news, but we need and do press forward...";"";"Old Bridge";"http://www.cancerforums.net/members/30101-Old-Bridge";"Newbie";"Regular User";"Mar 2012";"Not Found";"10"
"11-02-2016";" 10:03 AM";"Guys:
Looking for some input on what went wrong with my surgery. I was diagnosed with prostate cancer in early 2015, T2c, Gleason 3+4. I was 52 years old, exceptional shape, biking over 7000 miles a year and no other known health issues. I had a robotic prostatectomy in July of 2015 with an extremely skilled surgeon outside of New York City. I was supposed to be the ideal candidate. Nerve sparing surgery with all nerve bundles saved. Everything was confined to the capsule, and subsequent PSA testing is 0.1 each time. Doctor says I am in the clear.

Here is the problem. Since the surgery, I am completely impotent. Nothing, no nocturnal movement, not even a whisper. I tried all of the drugs, with no movement in the slightest. I am also incontinent, leaking about 3 to 5 ounces, by weight of urine every 24 hours. I did 6 months of PT with an excellent therapist, which helped with the leaking marginally. Interestingly, I do not leak at night, only during the day and with certain activities.

The only way I can have sex is using a product called Erektor, combined with a vacuum pump. Results are just passable, nothing more. i am seeing my urologist next week for a cystoscopy, urodynamics and a nerve conduction study. My question is first, what went wrong, and at this point what can I do to fix it? Is there any additional testing that should be done at this point? I love my uro and my surgeon, and both are stumped.

All suggestions are appreciated.";"";"Scurrent";"http://www.cancerforums.net/members/112779-Scurrent";"Newbie";"New User";"Sep 2014";"Not Found";"2"
"11-02-2016";" 05:29 PM";"Hi Scurrent, Well I can only offer sympathy, I have no idea what went wrong but it sounds as something did. With nerve-sparing surgery it can take some time but after a year I would guess that some small sign of life should come back. And same on leakage. But I am only a guy no expert, having a surgeon that you trust is very important and if you together can for a plan of action that is really valuable.

But also we are all different and for some guys it takes longer to heal. I spoke to a guy who had surgery about five years ago and he still think that things are improving for every day.

I can really feel your pain but donÂ´t give up, it will improve, and you are cancer free!

Take care";"Born in 1962
PSA 6.5, free PSA 10% Oct 2014
10 biopsies taken Oct 2014
6 biopsies G 3+3
2 biopsies G 3+4
T1c
Total of 30 mm cancer of 130 mm biopsy samples
da Vinci surgery jan 7th 2015, nerves spared on one side and ""almost all"" on other side
Catheter out jan 23
Feb 2nd, one shield/day almost continent
March 17 2015 PSA<0.1
Final stage pT2, no external invasion, no vesicles invasion, no lymph node invasion, small positive margin
August 24 2015 PSA <0.1
February 18 2016 PSA <0.1
September 12 2016 PSA <0.05";"Wilde";"http://www.cancerforums.net/members/113837-Wilde";"";"Top User";"Sep 2014";"Not Found";"2"
"11-02-2016";" 06:44 PM";"Hi Scurrent,

Sorry to hear you are still having problems in those two areas. Probably only your surgeon can honestly tell you what the problem might be.

And, do not rule out the possibility that there really may NOT be a problem.

Sometimes it just takes a long time. I have heard of patients who took well over a year to recover their continence.

And, in some cases, it can take several years for erections to return. A few years ago we had a member (no pun intended) report that he had long ago given up on the return of his erections. Then, with NO advance hints, he suddenly got a very hard erection one morning. He dismissed it as a fluke.

But then, another erection formed a day or so later. Then, all of a sudden, he was able to get erect as before surgery -- with NO hint of any erections in the time since the surgery.

The uplifting thing about this story is that these erections returned almost FOUR YEARS after his surgery. The nerves suddenly decided to wake up and reactivate and his normal sexual function was back.

So, do not give up hope since you are still 16 months from surgery. Your erections should have returned by now -- but there is no written timetable. Every patient is different and it CAN take years for the magic to return.

Hopefully this will be the case with you and that normal functioning is still in your future.

Good luck!";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"Sep 2014";"Not Found";"2"
"11-08-2016";" 02:42 AM";"Try changing your bike saddle to one of those funky ""old man"" crotchless seats that are basically L & R butt pads with NO perineal pressure or crotch contact points.

Hope this helps.

MF";"PSA: Oct '09 = 1.91, Oct '11 = 2.79, Dec '11 = 2.98 (PSA, Free = 0.39ng/ml, % PSA Free = 13%)
Jan '12: DRE = Positive: ""Left induration""
Jan '12: Biopsy = 6 of 12 Cores were Positive: 1 = Gleason 7 (3+4) and 5 = Gleason 6
March '12: Robotic RP: Left Positive Margins + EPEs. MD waited in surgery for preliminary Path Report then excised substantial left adjacent tissue(s) down to negative margins and placed 2 Ti clips for SR guidance, if needed in future.
Pathology: Gleason (3+4) pT3A pNO pMX pRO / Prostate Size = 32 grams; Tumor = Bilateral; 20% / Perineural invasion: present
3 month Post Op standard PSA = <0.1 ng/ml
1st uPSA at 7 months Post Op = 0.019 ng/ml uPSA remains: = 0.020 ng/ml ""Mean (+/-) STD"" = 0.002 At 54 Months Post Op: (14 uPSAs: Range 0.017 - 0.024) LabCorp: Ultrasensitive PSA: Roche ECLIA
Continence = Very Good (â‰¥ 98%)
ED = present";"Michael F";"http://www.cancerforums.net/members/109130-Michael-F";"";"Top User";"Sep 2014";"Not Found";"2"
"11-08-2016";" 06:04 AM";"Welcome Scurrent:

Is that a typo? ""...biking over 7,000 miles a year?..."" That seems extreme. I didn't even think that world-class riders spent that much time on a bike.

First, are you still riding that much?
Second, have you discussed with your doctor whether the bike riding could be related to your problem?
Third, even with Michael's excellent suggestion, I just don't see (with road hazards and potholes and that many miles) how you can avoid taking a beating to an area that should not be taking a beating.

Best of luck,
Jim";"Last edited by Jim215; 11-08-2016 at 07:54 AM.
LUNG
Age: 71 -- 12/2013 - Cat Scan sees new irregular 1.8 cm nodule in right middle lobe.
3/13/14 - PET Cat Scan confirms presence of same nodule -- same size. Nodule lights up indicating likelihood of lung cancer -- Location not conducive to biopsy.
3/17/14 - Three top doctors say it MUST come out via a wedge re-section. If cancerous, the entire right middle lobe must be surgically removed.
6/13/14 - Nodule shrank by 1/3. Not cancer. Surgery cancelled. Next scan 9/14. Nodule ""resolved"" - gone.

PROSTATE
Age: 67 -- 2/2010 - PSA: 4.05
8/2010 - PSA: 4.95
9/2010 - Biopsy - 2 out of 12 cores positive - Gleason: 3+4=7
11/8/2010 - DaVinci RALP - small positive margin - was told it was meaningless.
2/11 - PSA: 0.02; 8/11 - PSA: 0.04; 2/12 - PSA: 0.06; 8/12 - PSA: 0.08; 2/13 - PSA: 0.11; 5/13 - PSA: 0.16 - referred to oncology radiologist.
9/2013: 40 sessions of IMRT salvage radiation completed.
1/14, 4/14, 7/14, 10/14, 1/15, 8/15, 3/16, 8/16 - All PSA: 0.00";"Jim215";"http://www.cancerforums.net/members/110833-Jim215";"";"Top User";"Sep 2014";"Not Found";"2"
"11-08-2016";" 11:49 AM";"Hi Jim! Scurrent's statistics are most impressive! As a basis of comparison: World Class Pro Cyclists will average well over 1,000 miles per month (keep in mind that in The Tour de France they cover 2,200 miles in 3 weeks!!) However, they get highly paid for their suffering and misery! Additionally, they ride at a much faster pace and cover far more distance in less time than the average cyclist.

There is a more recent and extremely dangerous road hazard that cyclists (and all motorists & pedestrians) must contend with: = Texting & Driving

Stay Safe All!

MF";"";"Michael F";"http://www.cancerforums.net/members/109130-Michael-F";"";"Top User";"Sep 2014";"Not Found";"2"
"11-11-2016";" 02:07 AM";"If your cancer has been cured by the surgery, you have no reason to feel blue...Incontinence and impotence are two of the things many of us face and we deal with it. Sometimes things get better and sometimes not. But at least you are here able to talk about them.....Count your blessings...";"";"Fairwind";"http://www.cancerforums.net/members/20405-Fairwind";"";"Top User";"Sep 2014";"Not Found";"2"
"11-11-2016";" 03:16 AM";"Ask your urologist to set you up for Quad-Mix injections. Yes you have to stick this very tiny (5/16"") super thin needle into your penis but the results should be better than before the surgery and you may last as long as you like and then have a mind blowing orgasm that seems twice as good as you ever felt before. Try it, you'll like it!";"Last edited by Prowler; 11-11-2016 at 03:18 AM. Reason: Typo
PSA % Free
9/2006 0.7
11/07 0.9
6/09 2.1
10/09 1.5
3/10 1.6
8/10 2.5
9/10 2.1
1/11 2.2 19.5%
4/11 3.2 22.3%
6/11 2.7
4/12 3.3 16.0%
9/12 4.1 19.5%
4/13 4.3 13.5%
7/13 4.0
PCA3 10/2010 3.3 <35 Good
3T MRI 6/2013 1 sm high prob tumor 6x6 mm
Biopsy 7/2013 14 cores, 1 positive G 4+3=7
Robot Surg 9/2013 56g, pT2c 3 tumors G4+4, G3+4, G3+3 10% involved 10mm greatest dim
Margins, 7 nodes, seminal, extraprostatic ext; All Negative
uPSA 10/13 through 3/16 <0.015
uPSA 9/16 0.023
UPSA 11/16 0.021";"Prowler";"http://www.cancerforums.net/members/105626-Prowler";"";"Regular User";"Sep 2014";"Not Found";"2"
"09-25-2016";" 04:57 PM";"I wanted some second and third opinions. Thanks in advance.

I had just about the lowest form of prostate cancer that anyone would even do anything about. I opted for LDR/HDR which ended in May 2015. The treatments went well with some negative affects from the radiation, but not nearly as bad as my imagination thought it could be.

But since then there hasnâ€™t been one day where I did not have a burning sensation when I pee. I have been on Tamsulosin since the treatments began. I tried to stop taking them for a few days and my stream went from medium to weakâ€¦so Iâ€™m back. I tried UTA and except for the pretty color, they did not have much effect.

After a 4 month fight with my insurance company, I was actually able to get a daily 5mg does of Cialis. That helped some, but not completely. Helped a little in the bedroom as well, but far from completely. Iâ€™ve been on Cialis for 6 months.

My radiologist has put me on a 3 month regiment of Pentoxifylline, Indomethacin, and vitamin E. Iâ€™m about half way through and it has helped, but again, not all the way.

As expected, the initial PSA results dropped tremendously, to the 1.2 area. It went down to 1.08 but my last one had a slight uptickâ€¦which my urologist says is not unexpected. I am currently waiting on the latest results.

Neither my Urologist or Radiologist are too concerned with my current condition, but I am. My Urologist is suggesting that if the drugs do not help, he can perform a Cystoscopy with a possible dilation.

Am I ever going to urinate normally? Will my sex life (currently rated in the 1-2 out of 10 range) get better?

I also have an odd sensation in my groin. To be tacky, it is best described as â€œblue ballsâ€. Ejaculation does not help. This started about 3 weeks ago.

Any help would be appreciated.

FX";"Last edited by Felixdacat; 09-25-2016 at 09:42 PM. Reason: white space added";"Felixdacat";"http://www.cancerforums.net/members/114942-Felixdacat";"Newbie";"New User";"Mar 2015";"Not Found";"5"
"09-25-2016";" 05:55 PM";"Hi Felix,

Welcome to the forum. Can you give us your biopsy stats and also your PSA history? Having things like your Gleason scores, number of positive biopsy cores, staging, etc., will help give us a more complete picture of your situation.

My experience is not in the radiation treatment area, but the symptoms you're describing sound like pretty normal side effects.

Let's stay tuned as people, who also had radiation as their primary treatment, jump in with their thoughts & experiences. Things tend to be slower on weekends, but you should be flooded with help over the next couple of days.

Good luck!
Chuck";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"Mar 2015";"Not Found";"5"
"09-25-2016";" 09:31 PM";"PSA was as high as 6 but was around 4.0 when I started treatment. Gleason 6, 9 out of 12.
I had the biopsies because my Dad had prostate cancer, and my brother has Gleason 6, 3 of 12 (they're just watching him).
BTW, since I posted I received my latest PSA. Below 1.0 for the first time.
I know that I should be happy, but 16+ months of this has got me a little down. Not an uncommon reaction I'm sure.
I do have a theory...let me know what think.
I believe that my prostate is finally dying and that's why I have discomfort down there. All my doctors have mentioned numerous times that just because the pain and discomfort is felt in one area, does not mean that is where the issue is...because of all the nerves that are down there.";"Last edited by Felixdacat; 09-25-2016 at 09:39 PM. Reason: f'd up";"Felixdacat";"http://www.cancerforums.net/members/114942-Felixdacat";"Newbie";"New User";"Mar 2015";"Not Found";"5"
"09-25-2016";" 10:47 PM";"One great thing about your case is that it is NOT life threatening since it involves Gleason 6.

Maybe someone here can tell us about your feeling that the prostate is dying. I do know that an irradiated prostate is definitely ravaged severely by the radiation, so you could be right.";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"Mar 2015";"Not Found";"5"
"11-06-2014";" 10:14 PM";"I've just had a 16-month post RALP checkup and things have been going well otherwise. All previous PSA tests have been 0.01, but this time it is 0.03. Should I be concerned with this increase? I haven't talked to the surgeon yet; don't want to bother if its no big deal.

Thanks";"60 YO
Rising PSA-1.3 to 3.7 over the last 3 years prior to surgery
Biopsy-4/9/13; Gleason 7 (4+3) w/ ter. pattern 5; 6 of 12 cores positive, all on left side; PE present; stage T1c
DaVinci surgery 7/9/13 by Dr. Scott Tully, Urology Clinics of AL (B'ham); nerve bundle on one side spared
Pathology - prostate-24 grams, 44.5cc; Gleason-7 (4+3); 50% of prostate involved; PE present; margins neg.; no sem. ves. invasion; lymph/vascular invasion present; PNI present; lymph nodes not involved; pT3aN0M0.

Post-op PSA: 10/2013 - 0.01; 1/2014 - 0.01; 4/2014 - 0.01; 11/2014 - 0.03; 5/2015 - 0.05; 8/2015 - 0.1.";"edwardo";"http://www.cancerforums.net/members/106406-edwardo";"";"Regular User";"Sep 2013";"Auburn, AL";"18"
"11-07-2014";" 12:21 AM";"Hi,

Chances are that it is just a settling of the PSA numbers on a micro basis. With your pathology report, of course, the doctor will probably want to keep checking the PSA on a regular basis.

Your current number is still considered zero/undetectible, but it is best to keep tabs to be on the safe side.

Good luck!
Chuck";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"Sep 2013";"Auburn, AL";"18"
"11-07-2014";" 03:36 AM";"Originally Posted by edwardo
I've just had a 16-month post RALP checkup and things have been going well otherwise. All previous PSA tests have been 0.01, but this time it is 0.03. Should I be concerned with this increase? I haven't talked to the surgeon yet; don't want to bother if its no big deal.

Thanks
Two questions:

1. Were they done by the same lab on the same machine. If not, there could be machine differences.

2. Were there < signs before any of the numbers? If there are no < before the .03 and the machine's resolution is .01, yes you need to worry and prepare for just in case.

My suggestion is to retest in a month or two and see if the PSA settles down or continue to increase.

Good luck.";"";"newporter";"http://www.cancerforums.net/members/21257-newporter";"";"Top User";"Sep 2013";"Auburn, AL";"18"
"05-28-2015";" 03:50 PM";"I am concerned that I have Prostate Cancer, What puzzles me is if 10ng/ml is high then at 164 ng/ml, I should be dead 2 yrs ago. Have you are anybody know can help me, please do.
Thanks
Davld";"";"david1002a";"http://www.cancerforums.net/members/116037-david1002a";"Newbie";"New User";"May 2015";"Not Found";"1"
"05-28-2015";" 05:46 PM";"Are you referring to a PSA test report? Then yes, 164 is a number that must be investigated and explained....Several things can cause abnormally high PSA readings. Your Urologist will (should) investigate all the other possibilities before performing a biopsy to check for cancer..You should know that there are men walking around will no cancer symptoms with PSA levels of 1000 or more..So don't be giving yourself a death sentence just yet !";"PSA at age 55: 3.5, DRE negative.
65: 8.5, DRE "" normal"", biopsy, 12 core, negative...
66 9.0 DRE ""normal"", BPH, (Proscar)
67 4.5 DRE ""normal"" second biopsy, negative.
67.5 5.6, DRE ""normal"" U-doc worried..
age 68, 7.0, third biopsy (June 2010) positive for cancer in 4 cores, 2 cores Gleason 6, one core Gleason 7. one core Gleason 9. RALP on Sept. 3, 2010, Positive margin, post-op PSA. 0.9, SRT , HT. Feb.2011 PSA <0.1 Oct 2011 <0.1 Feb 2012 <0.01 Sept 2012 0.8 June 2013 1.1, Casodex added, PSA 0.04 10/2013. PSA 0.32 1/14. On 6/14 PSA 0.4, ""T""-5. 10/14 PSA 0.6, T-11. 1/2015 PSA 0.106. 4/15. 0.4, 9/15 1.4, 3/16 Zytiga, 0.04";"Fairwind";"http://www.cancerforums.net/members/20405-Fairwind";"";"Top User";"May 2015";"Not Found";"1"
"05-28-2015";" 06:15 PM";"David:
Could you please provide more details, such as your prostate medical history, so that we can understand exactly what you are referring to?
There are many people on this site who can be helpful by sharing their experiences.
Jim";"LUNG
Age: 71 -- 12/2013 - Cat Scan sees new irregular 1.8 cm nodule in right middle lobe.
3/13/14 - PET Cat Scan confirms presence of same nodule -- same size. Nodule lights up indicating likelihood of lung cancer -- Location not conducive to biopsy.
3/17/14 - Three top doctors say it MUST come out via a wedge re-section. If cancerous, the entire right middle lobe must be surgically removed.
6/13/14 - Nodule shrank by 1/3. Not cancer. Surgery cancelled. Next scan 9/14. Nodule ""resolved"" - gone.

PROSTATE
Age: 67 -- 2/2010 - PSA: 4.05
8/2010 - PSA: 4.95
9/2010 - Biopsy - 2 out of 12 cores positive - Gleason: 3+4=7
11/8/2010 - DaVinci RALP - small positive margin - was told it was meaningless.
2/11 - PSA: 0.02; 8/11 - PSA: 0.04; 2/12 - PSA: 0.06; 8/12 - PSA: 0.08; 2/13 - PSA: 0.11; 5/13 - PSA: 0.16 - referred to oncology radiologist.
9/2013: 40 sessions of IMRT salvage radiation completed.
1/14, 4/14, 7/14, 10/14, 1/15, 8/15, 3/16, 8/16 - All PSA: 0.00";"Jim215";"http://www.cancerforums.net/members/110833-Jim215";"";"Top User";"May 2015";"Not Found";"1"
"05-28-2015";" 10:12 PM";"A PSA of 164 is no laughing matter. You need to be proactive and seek out medical help. First order of business is to see an urologist and get a thorough examine. Yes, there were cases where a 164 PSA turned out to be infection/inflammation but you need to find out ASAP.

Good luck.";"PCa Dx 2010 at 65. PSA increased from 2.5 in 2000 to 10.7 in 2010. Four biopsies in 6 years. Final biopsy in 2010: 1 of 12 cores 5% cancer, G6
CT, bone scans & MRI all negative
Da Vinci 8/10; nerve sparing, catheter out in 7 days; no incontinence, no ED
Post Op Pathology pT2N0Mx: organ confined; negative margins; lymph nodes & seminal vesicle not involved but PNI present; cancer extensive within prostate, multifocal G 3+3 and tertiary G 4
Infected lymphocele diagnosed and treated in 2014, 4 yrs after RALP
PSA <.1 for the past 6 years.";"newporter";"http://www.cancerforums.net/members/21257-newporter";"";"Top User";"May 2015";"Not Found";"1"
"05-29-2015";" 12:56 AM";"164 is a very serious PSA score, especially if you are asymptomatic and not suffering from an infection. You'll definitely want to have a workup with a urologist, a number like that is often indicative of an advanced case of PC.

The good news is that there are new treatments for prostate cancer all of the time, and you may well live for many more years even if the cancer isn't curable.";"";"Southsider";"http://www.cancerforums.net/members/114410-Southsider";"";"Senior User";"May 2015";"Not Found";"1"
"05-29-2015";" 02:31 AM";"Originally Posted by david1002a
I am concerned that I have Prostate Cancer, What puzzles me is if 10ng/ml is high then at 164 ng/ml, I should be dead 2 yrs ago. Have you are anybody know can help me, please do.
Thanks
Davld
We welcome you to the forum, David, with hopes that we can also reject any application to join the ""prostate cancer club.""

As the others have indicated, such a high PSA is a serious thing that must be investigated by a good urologist.

Can you give us more details, such as your age and your history of previous PSA scores, including the dates? This will help us have a better idea of what might be happening.

In the meantime, you hopefully have a doctor's appointment scheduled so it can be checked out???

Good luck,
Chuck";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"May 2015";"Not Found";"1"
